,TestFile,TestCase,TargetFile,TargetFunction,LineFrom,LineTo
0,threadtest3.c,main,tt3_shared.c,shared1,33,54
0,threadtest3.c,main,main.c,sqlite3_config,429,734
0,threadtest3.c,main,test_multiplex.c,sqlite3_multiplex_initialize,1150,1200
0,threadtest3.c,main,func.c,sqlite3_strglob,825,827
0,threadtest3.c,main,util.c,sqlite3_stricmp,316,323
0,threadtest3.c,main,tt3_stress.c,stress1,134,160
0,threadtest3.c,main,tt3_stress.c,stress2,319,364
0,threadtest3.c,main,rbu.c,usage,25,55
0,threadtest3.c,main,tt3_vacuum.c,vacuum1,67,90
0,threadtest3.c,main,threadtest3.c,walthread1,1040,1064
0,threadtest3.c,main,threadtest3.c,walthread2,1104,1121
0,threadtest3.c,main,threadtest3.c,walthread3,1160,1183
0,threadtest3.c,main,threadtest3.c,walthread4,1219,1237
0,threadtest3.c,main,threadtest3.c,walthread5,1252,1309
0,wordcount.c,realTime,speedtest1.c,sqlite3_int64,65,
0,wordcount.c,realTime,os.c,sqlite3_vfs_find,359,378
0,wordcount.c,usage,wordcount.c,zHelp,77,
0,wordcount.c,printResult,wordcount.c,zTag,102,
0,wordcount.c,addCharToHash,optfuzz-db01.txt,a,22,
0,wordcount.c,addCharToHash,optfuzz-db01.txt,x,17,
0,wordcount.c,finalHash,optfuzz-db01.txt,a,22,
0,wordcount.c,finalHash,printf.c,sqlite3_snprintf,1306,1313
0,wordcount.c,checksumStep,optfuzz-db01.txt,a,22,
0,wordcount.c,checksumStep,wordcount.c,addCharToHash,155,168
0,wordcount.c,checksumStep,vdbeapi.c,sqlite3_aggregate_context,989,998
0,wordcount.c,checksumStep,vdbeapi.c,sqlite3_value_bytes,185,187
0,wordcount.c,checksumStep,vdbeapi.c,sqlite3_value_text,217,219
0,wordcount.c,checksumFinalize,optfuzz-db01.txt,a,22,
0,wordcount.c,checksumFinalize,wordcount.c,finalHash,173,177
0,wordcount.c,checksumFinalize,vdbeapi.c,sqlite3_aggregate_context,989,998
0,wordcount.c,checksumFinalize,vdbeapi.c,sqlite3_result_text,485,493
0,wordcount.c,allLoop,wordcount.c,MODE_ALL,222,
0,wordcount.c,allLoop,wordcount.c,MODE_COUNT,221,
0,wordcount.c,main,wordcount.c,allLoop,239,257
0,wordcount.c,main,wordcount.c,azMode,225,
0,wordcount.c,main,wordcount.c,checksumFinalize,203,211
0,wordcount.c,main,wordcount.c,checksumStep,183,202
0,wordcount.c,main,showjournal.c,db,14,
0,wordcount.c,main,wordcount.c,fatal_error,120,126
0,wordcount.c,main,wordcount.c,ISALPHA,75,
0,wordcount.c,main,wordcount.c,MODE_ALL,222,
0,wordcount.c,main,wordcount.c,MODE_DELETE,219,
0,wordcount.c,main,wordcount.c,MODE_INSERT,214,
0,wordcount.c,main,wordcount.c,MODE_QUERY,220,
0,wordcount.c,main,wordcount.c,MODE_REPLACE,215,
0,wordcount.c,main,wordcount.c,MODE_SELECT,217,
0,wordcount.c,main,wordcount.c,MODE_UPDATE,218,
0,wordcount.c,main,wordcount.c,MODE_UPSERT,216,
0,wordcount.c,main,showjournal.c,pageSize,12,
0,wordcount.c,main,wordcount.c,printResult,141,149
0,wordcount.c,main,autoconf/README.txt,rc,9,
0,wordcount.c,main,wordcount.c,realTime,105,117
0,wordcount.c,main,vdbeapi.c,sqlite3_bind_text,1584,1592
0,wordcount.c,main,main.c,sqlite3_changes,1095,1097
0,wordcount.c,main,main.c,sqlite3_close,1288,1288
0,wordcount.c,main,vdbeapi.c,sqlite3_column_int64,1243,1247
0,wordcount.c,main,main.c,sqlite3_create_function,1995,2007
0,wordcount.c,main,status.c,sqlite3_db_status,202,392
0,wordcount.c,main,main.c,sqlite3_errmsg,2574,2595
0,wordcount.c,main,legacy.c,sqlite3_exec,30,141
0,wordcount.c,main,vdbeapi.c,sqlite3_finalize,99,116
0,wordcount.c,main,malloc.c,sqlite3_free,379,392
0,wordcount.c,main,speedtest1.c,sqlite3_int64,65,
0,wordcount.c,main,sqlite3ext.h,sqlite3_mprintf,460,
0,wordcount.c,main,sqlite3ext.h,sqlite3_open,461,
0,wordcount.c,main,prepare.c,sqlite3_prepare_v2,918,935
0,wordcount.c,main,vdbeapi.c,sqlite3_reset,126,142
0,wordcount.c,main,status.c,sqlite3_status,159,171
0,wordcount.c,main,vdbeapi.c,sqlite3_step,783,830
0,wordcount.c,main,main.c,sqlite3_trace,2134,2150
0,wordcount.c,main,wordcount.c,traceCallback,135,137
0,wordcount.c,main,wordcount.c,usage,129,132
0,wordcount.c,main,threadtest5.c,zDbName,35,
0,wordcount.c,main,wordcount.c,zTag,102,
0,tt3_stress.c,stress_thread_1,threadtest3.c,clear_error,64,
0,tt3_stress.c,stress_thread_1,threadtest3.c,closedb,42,
0,tt3_stress.c,stress_thread_1,showjournal.c,db,14,
0,tt3_stress.c,stress_thread_1,threadtest3.c,opendb,41,
0,tt3_stress.c,stress_thread_1,threadtest3.c,print_and_free_err,488,491
0,tt3_stress.c,stress_thread_1,threadtest3.c,sql_script,45,
0,tt3_stress.c,stress_thread_1,sqlite3ext.h,sqlite3_mprintf,460,
0,tt3_stress.c,stress_thread_1,threadtest3.c,timetostop,60,
0,tt3_stress.c,stress_thread_2,threadtest3.c,clear_error,64,
0,tt3_stress.c,stress_thread_2,threadtest3.c,closedb,42,
0,tt3_stress.c,stress_thread_2,showjournal.c,db,14,
0,tt3_stress.c,stress_thread_2,threadtest3.c,opendb,41,
0,tt3_stress.c,stress_thread_2,threadtest3.c,print_and_free_err,488,491
0,tt3_stress.c,stress_thread_2,threadtest3.c,sql_script,45,
0,tt3_stress.c,stress_thread_2,sqlite3ext.h,sqlite3_mprintf,460,
0,tt3_stress.c,stress_thread_2,threadtest3.c,timetostop,60,
0,tt3_stress.c,stress_thread_3,threadtest3.c,clear_error,64,
0,tt3_stress.c,stress_thread_3,threadtest3.c,closedb,42,
0,tt3_stress.c,stress_thread_3,showjournal.c,db,14,
0,tt3_stress.c,stress_thread_3,threadtest3.c,opendb,41,
0,tt3_stress.c,stress_thread_3,threadtest3.c,print_and_free_err,488,491
0,tt3_stress.c,stress_thread_3,threadtest3.c,Error::rc,434,
0,tt3_stress.c,stress_thread_3,threadtest3.c,sql_script,45,
0,tt3_stress.c,stress_thread_3,sqlite3ext.h,sqlite3_mprintf,460,
0,tt3_stress.c,stress_thread_3,threadtest3.c,timetostop,60,
0,tt3_stress.c,stress_thread_4,threadtest3.c,clear_error,64,
0,tt3_stress.c,stress_thread_4,threadtest3.c,closedb,42,
0,tt3_stress.c,stress_thread_4,showjournal.c,db,14,
0,tt3_stress.c,stress_thread_4,threadtest3.c,opendb,41,
0,tt3_stress.c,stress_thread_4,threadtest3.c,print_and_free_err,488,491
0,tt3_stress.c,stress_thread_4,threadtest3.c,PTR2INT,70,
0,tt3_stress.c,stress_thread_4,threadtest3.c,Error::rc,434,
0,tt3_stress.c,stress_thread_4,threadtest3.c,sql_script,45,
0,tt3_stress.c,stress_thread_4,sqlite3ext.h,sqlite3_mprintf,460,
0,tt3_stress.c,stress_thread_4,threadtest3.c,timetostop,60,
0,tt3_stress.c,stress_thread_5,threadtest3.c,clear_error,64,
0,tt3_stress.c,stress_thread_5,threadtest3.c,closedb,42,
0,tt3_stress.c,stress_thread_5,showjournal.c,db,14,
0,tt3_stress.c,stress_thread_5,threadtest3.c,execsql,49,
0,tt3_stress.c,stress_thread_5,threadtest3.c,opendb,41,
0,tt3_stress.c,stress_thread_5,threadtest3.c,print_and_free_err,488,491
0,tt3_stress.c,stress_thread_5,threadtest3.c,PTR2INT,70,
0,tt3_stress.c,stress_thread_5,threadtest3.c,Error::rc,434,
0,tt3_stress.c,stress_thread_5,sqlite3ext.h,sqlite3_mprintf,460,
0,tt3_stress.c,stress_thread_5,threadtest3.c,timetostop,60,
0,tt3_stress.c,stress1,threadtest3.c,join_all_threads,56,
0,tt3_stress.c,stress1,threadtest3.c,launch_thread,55,
0,tt3_stress.c,stress1,threadtest3.c,print_and_free_err,488,491
0,tt3_stress.c,stress1,threadtest3.c,setstoptime,59,
0,tt3_stress.c,stress1,btree.c,sqlite3_enable_shared_cache,89,92
0,tt3_stress.c,stress1,tt3_stress.c,stress_thread_1,20,34
0,tt3_stress.c,stress1,tt3_stress.c,stress_thread_2,39,50
0,tt3_stress.c,stress1,tt3_stress.c,stress_thread_3,55,73
0,tt3_stress.c,stress1,tt3_stress.c,stress_thread_4,78,103
0,tt3_stress.c,stress1,tt3_stress.c,stress_thread_5,108,131
0,tt3_stress.c,stress2_workload1,threadtest3.c,sql_script_printf,50,
0,tt3_stress.c,stress2_workload1,tt3_stress.c,STRESS2_TABCNT,186,
0,tt3_stress.c,stress2_workload2,threadtest3.c,sql_script_printf,50,
0,tt3_stress.c,stress2_workload2,tt3_stress.c,STRESS2_TABCNT,186,
0,tt3_stress.c,stress2_workload3,threadtest3.c,sql_script,45,
0,tt3_stress.c,stress2_workload4,threadtest3.c,sql_script,45,
0,tt3_stress.c,stress2_workload5,threadtest3.c,sql_script,45,
0,tt3_stress.c,stress2_workload6,threadtest3.c,sql_script,45,
0,tt3_stress.c,stress2_workload7,threadtest3.c,sql_script_printf,50,
0,tt3_stress.c,stress2_workload8,threadtest3.c,sql_script_printf,50,
0,tt3_stress.c,stress2_workload9,threadtest3.c,sql_script_printf,50,
0,tt3_stress.c,stress2_workload10,threadtest3.c,sql_script_printf,50,
0,tt3_stress.c,stress2_workload11,threadtest3.c,sql_script,45,
0,tt3_stress.c,stress2_workload14,threadtest3.c,sql_script,45,
0,tt3_stress.c,stress2_workload17,threadtest3.c,sql_script_printf,50,
0,tt3_stress.c,stress2_workload19,threadtest3.c,clear_error,64,
0,tt3_stress.c,stress2_workload19,threadtest3.c,closedb,42,
0,tt3_stress.c,stress2_workload19,showjournal.c,db,14,
0,tt3_stress.c,stress2_workload19,threadtest3.c,opendb,41,
0,tt3_stress.c,stress2_workload19,threadtest3.c,print_and_free_err,488,491
0,tt3_stress.c,stress2_workload19,threadtest3.c,sql_script,45,
0,tt3_stress.c,stress2_workload19,sqlite3ext.h,sqlite3_mprintf,460,
0,tt3_stress.c,stress2_workload19,threadtest3.c,timetostop,60,
0,tt3_stress.c,stress2_thread_wrapper,threadtest3.c,clear_error,64,
0,tt3_stress.c,stress2_thread_wrapper,threadtest3.c,closedb,42,
0,tt3_stress.c,stress2_thread_wrapper,showjournal.c,db,14,
0,tt3_stress.c,stress2_thread_wrapper,threadtest3.c,opendb,41,
0,tt3_stress.c,stress2_thread_wrapper,threadtest3.c,print_and_free_err,488,491
0,tt3_stress.c,stress2_thread_wrapper,threadtest3.c,Error::rc,434,
0,tt3_stress.c,stress2_thread_wrapper,sqlite3ext.h,sqlite3_mprintf,460,
0,tt3_stress.c,stress2_thread_wrapper,tt3_stress.c,STRESS2_TABCNT,186,
0,tt3_stress.c,stress2_thread_wrapper,threadtest3.c,timetostop,60,
0,tt3_stress.c,stress2_thread_wrapper,tt3_stress.c,Stress2Ctx::xProc,281,
0,tt3_stress.c,stress2_thread_wrapper,tt3_stress.c,Stress2Ctx::zDb,280,
0,tt3_stress.c,stress2_launch_thread_loop,threadtest3.c,launch_thread,55,
0,tt3_stress.c,stress2_launch_thread_loop,malloc.c,sqlite3_malloc,302,307
0,tt3_stress.c,stress2_launch_thread_loop,tt3_stress.c,stress2_thread_wrapper,284,305
0,tt3_stress.c,stress2_launch_thread_loop,optfuzz-db01.txt,x,17,
0,tt3_stress.c,stress2_launch_thread_loop,tt3_stress.c,Stress2Ctx::xProc,281,
0,tt3_stress.c,stress2_launch_thread_loop,tt3_stress.c,Stress2Ctx::zDb,280,
0,tt3_stress.c,stress2,threadtest3.c,closedb,42,
0,tt3_stress.c,stress2,showjournal.c,db,14,
0,tt3_stress.c,stress2,threadtest3.c,join_all_threads,56,
0,tt3_stress.c,stress2,threadtest3.c,launch_thread,55,
0,tt3_stress.c,stress2,threadtest3.c,opendb,41,
0,tt3_stress.c,stress2,threadtest3.c,print_and_free_err,488,491
0,tt3_stress.c,stress2,threadtest3.c,setstoptime,59,
0,tt3_stress.c,stress2,threadtest3.c,sql_script,45,
0,tt3_stress.c,stress2,btree.c,sqlite3_enable_shared_cache,89,92
0,tt3_stress.c,stress2,tt3_stress.c,stress2_launch_thread_loop,307,317
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload1,191,196
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload10,243,247
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload11,249,251
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload14,253,255
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload17,257,261
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload19,263,275
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload2,198,201
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload3,203,205
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload4,207,209
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload5,211,215
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload6,217,221
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload7,223,229
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload8,230,236
0,tt3_stress.c,stress2,tt3_stress.c,stress2_workload9,238,242
0,tt3_stress.c,stress2,optfuzz-db01.txt,x,17,
0,tt3_lookaside1.c,lookaside1_thread_reader,threadtest3.c,closedb,42,
0,tt3_lookaside1.c,lookaside1_thread_reader,showjournal.c,db,14,
0,tt3_lookaside1.c,lookaside1_thread_reader,threadtest3.c,execsql,49,
0,tt3_lookaside1.c,lookaside1_thread_reader,threadtest3.c,opendb,41,
0,tt3_lookaside1.c,lookaside1_thread_reader,threadtest3.c,print_and_free_err,488,491
0,tt3_lookaside1.c,lookaside1_thread_reader,autoconf/README.txt,rc,9,
0,tt3_lookaside1.c,lookaside1_thread_reader,threadtest3.c,Error::rc,434,
0,tt3_lookaside1.c,lookaside1_thread_reader,vdbeapi.c,sqlite3_finalize,99,116
0,tt3_lookaside1.c,lookaside1_thread_reader,sqlite3ext.h,sqlite3_mprintf,460,
0,tt3_lookaside1.c,lookaside1_thread_reader,prepare.c,sqlite3_prepare_v2,918,935
0,tt3_lookaside1.c,lookaside1_thread_reader,vdbeapi.c,sqlite3_step,783,830
0,tt3_lookaside1.c,lookaside1_thread_reader,threadtest3.c,sqlite_error,504,514
0,tt3_lookaside1.c,lookaside1_thread_reader,threadtest3.c,timetostop,60,
0,tt3_lookaside1.c,lookaside1_thread_writer,threadtest3.c,closedb,42,
0,tt3_lookaside1.c,lookaside1_thread_writer,showjournal.c,db,14,
0,tt3_lookaside1.c,lookaside1_thread_writer,threadtest3.c,opendb,41,
0,tt3_lookaside1.c,lookaside1_thread_writer,threadtest3.c,print_and_free_err,488,491
0,tt3_lookaside1.c,lookaside1_thread_writer,threadtest3.c,sql_script,45,
0,tt3_lookaside1.c,lookaside1_thread_writer,sqlite3ext.h,sqlite3_mprintf,460,
0,tt3_lookaside1.c,lookaside1_thread_writer,threadtest3.c,timetostop,60,
0,tt3_lookaside1.c,lookaside1,threadtest3.c,closedb,42,
0,tt3_lookaside1.c,lookaside1,showjournal.c,db,14,
0,tt3_lookaside1.c,lookaside1,threadtest3.c,join_all_threads,56,
0,tt3_lookaside1.c,lookaside1,threadtest3.c,launch_thread,55,
0,tt3_lookaside1.c,lookaside1,tt3_lookaside1.c,lookaside1_thread_reader,21,44
0,tt3_lookaside1.c,lookaside1,tt3_lookaside1.c,lookaside1_thread_writer,46,63
0,tt3_lookaside1.c,lookaside1,threadtest3.c,opendb,41,
0,tt3_lookaside1.c,lookaside1,threadtest3.c,print_and_free_err,488,491
0,tt3_lookaside1.c,lookaside1,threadtest3.c,setstoptime,59,
0,tt3_lookaside1.c,lookaside1,threadtest3.c,sql_script,45,
0,tt3_lookaside1.c,lookaside1,btree.c,sqlite3_enable_shared_cache,89,92
0,ossfuzz.c,ossfuzz_set_debug_flags,ossfuzz.c,mDebug,21,
0,ossfuzz.c,ossfuzz_set_debug_flags,optfuzz-db01.txt,x,17,
0,ossfuzz.c,timeOfDay,speedtest1.c,sqlite3_int64,65,
0,ossfuzz.c,timeOfDay,os.c,sqlite3_vfs_find,359,378
0,ossfuzz.c,progress_handler,fuzzcheck.c,FuzzCtx::iCutoffTime,591,
0,ossfuzz.c,progress_handler,fuzzcheck.c,FuzzCtx::iLastCb,592,
0,ossfuzz.c,progress_handler,fuzzcheck.c,FuzzCtx::mxInterval,593,
0,ossfuzz.c,progress_handler,fuzzcheck.c,FuzzCtx::nCb,594,
0,ossfuzz.c,progress_handler,autoconf/README.txt,rc,9,
0,ossfuzz.c,progress_handler,speedtest1.c,sqlite3_int64,65,
0,ossfuzz.c,progress_handler,ossfuzz.c,timeOfDay,36,51
0,ossfuzz.c,block_debug_pragmas,max-limits.c,eCode,9,
0,ossfuzz.c,block_debug_pragmas,util.c,sqlite3_stricmp,316,323
0,ossfuzz.c,block_debug_pragmas,util.c,sqlite3_strnicmp,343,354
0,ossfuzz.c,exec_handler,fuzzcheck.c,FuzzCtx::execCnt,596,
0,ossfuzz.c,exec_handler,ossfuzz.c,progress_handler,71,79
0,ossfuzz.c,exec_handler,malloc.c,sqlite3_free,379,392
0,ossfuzz.c,exec_handler,sqlite3ext.h,sqlite3_mprintf,460,
0,ossfuzz.c,LLVMFuzzerTestOneInput,ossfuzz.c,block_debug_pragmas,86,101
0,ossfuzz.c,LLVMFuzzerTestOneInput,fuzzcheck.c,FuzzCtx::db,590,
0,ossfuzz.c,LLVMFuzzerTestOneInput,ossfuzz.c,exec_handler,106,113
0,ossfuzz.c,LLVMFuzzerTestOneInput,fuzzcheck.c,FuzzCtx::execCnt,596,
0,ossfuzz.c,LLVMFuzzerTestOneInput,ossfuzz.c,FUZZ_SHOW_ERRORS,24,
0,ossfuzz.c,LLVMFuzzerTestOneInput,ossfuzz.c,FUZZ_SHOW_MAX_DELAY,23,
0,ossfuzz.c,LLVMFuzzerTestOneInput,fuzzcheck.c,FuzzCtx::iCutoffTime,591,
0,ossfuzz.c,LLVMFuzzerTestOneInput,fuzzcheck.c,FuzzCtx::iLastCb,592,
0,ossfuzz.c,LLVMFuzzerTestOneInput,ossfuzz.c,mDebug,21,
0,ossfuzz.c,LLVMFuzzerTestOneInput,fuzzcheck.c,FuzzCtx::mxInterval,593,
0,ossfuzz.c,LLVMFuzzerTestOneInput,fuzzcheck.c,FuzzCtx::nCb,594,
0,ossfuzz.c,LLVMFuzzerTestOneInput,ossfuzz.c,progress_handler,71,79
0,ossfuzz.c,LLVMFuzzerTestOneInput,autoconf/README.txt,rc,9,
0,ossfuzz.c,LLVMFuzzerTestOneInput,lemon.c,size,5171,
0,ossfuzz.c,LLVMFuzzerTestOneInput,main.c,sqlite3_close,1288,1288
0,ossfuzz.c,LLVMFuzzerTestOneInput,complete.c,sqlite3_complete,104,261
0,ossfuzz.c,LLVMFuzzerTestOneInput,main.c,sqlite3_db_config,914,983
0,ossfuzz.c,LLVMFuzzerTestOneInput,legacy.c,sqlite3_exec,30,141
0,ossfuzz.c,LLVMFuzzerTestOneInput,malloc.c,sqlite3_free,379,392
0,ossfuzz.c,LLVMFuzzerTestOneInput,malloc.c,sqlite3_hard_heap_limit64,137,153
0,ossfuzz.c,LLVMFuzzerTestOneInput,main.c,sqlite3_initialize,200,365
0,ossfuzz.c,LLVMFuzzerTestOneInput,main.c,sqlite3_limit,2832,2876
0,ossfuzz.c,LLVMFuzzerTestOneInput,sqlite3ext.h,sqlite3_mprintf,460,
0,ossfuzz.c,LLVMFuzzerTestOneInput,main.c,sqlite3_open_v2,3501,3508
0,ossfuzz.c,LLVMFuzzerTestOneInput,main.c,sqlite3_progress_handler,1745,1768
0,ossfuzz.c,LLVMFuzzerTestOneInput,auth.c,sqlite3_set_authorizer,70,84
0,ossfuzz.c,LLVMFuzzerTestOneInput,ossfuzz.c,timeOfDay,36,51
0,startup.c,usage,startup.c,zHelp,34,
0,startup.c,hexDigitValue,optfuzz-db01.txt,c,22,
0,startup.c,integerValue,startup.c,hexDigitValue,420,425
0,startup.c,integerValue,speedtest1.c,sqlite3_int64,65,
0,startup.c,integerValue,util.c,sqlite3_stricmp,316,323
0,startup.c,integerValue,optfuzz-db01.txt,x,17,
0,startup.c,main,showjournal.c,db,14,
0,startup.c,main,startup.c,integerValue,430,475
0,startup.c,main,autoconf/README.txt,rc,9,
0,startup.c,main,main.c,sqlite3_close,1288,1288
0,startup.c,main,main.c,sqlite3_config,429,734
0,startup.c,main,status.c,sqlite3_db_status,202,392
0,startup.c,main,main.c,sqlite3_errmsg,2574,2595
0,startup.c,main,legacy.c,sqlite3_exec,30,141
0,startup.c,main,malloc.c,sqlite3_free,379,392
0,startup.c,main,sqlite3ext.h,sqlite3_mprintf,460,
0,startup.c,main,sqlite3ext.h,sqlite3_open,461,
0,startup.c,main,status.c,sqlite3_status,159,171
0,startup.c,main,startup.c,usage,59,62
0,startup.c,main,threadtest5.c,zDbName,35,
0,startup.c,main,startup.c,zTestSchema,69,
0,threadtest4.c,check_oom,optfuzz-db01.txt,x,17,
0,threadtest4.c,safe_malloc,threadtest4.c,check_oom,69,74
0,threadtest4.c,safe_malloc,malloc.c,sqlite3_malloc,302,307
0,threadtest4.c,safe_malloc,optfuzz-db01.txt,x,17,
0,threadtest4.c,worker_trace,threadtest4.c,check_oom,69,74
0,threadtest4.c,worker_trace,malloc.c,sqlite3_free,379,392
0,threadtest4.c,worker_trace,sqlite3ext.h,sqlite3_vmprintf,509,
0,threadtest4.c,worker_trace,threadtest4.c,WorkerInfo::tid,46,
0,threadtest4.c,worker_trace,threadtest4.c,TT4_TRACE,63,
0,threadtest4.c,worker_trace,threadtest4.c,WorkerInfo::wkrFlags,48,
0,threadtest4.c,prep_sql,threadtest4.c,check_oom,69,74
0,threadtest4.c,prep_sql,showjournal.c,db,14,
0,threadtest4.c,prep_sql,autoconf/README.txt,rc,9,
0,threadtest4.c,prep_sql,main.c,sqlite3_errmsg,2574,2595
0,threadtest4.c,prep_sql,main.c,sqlite3_extended_errcode,2666,2674
0,threadtest4.c,prep_sql,malloc.c,sqlite3_free,379,392
0,threadtest4.c,prep_sql,prepare.c,sqlite3_prepare_v2,918,935
0,threadtest4.c,prep_sql,sqlite3ext.h,sqlite3_vmprintf,509,
0,threadtest4.c,run_sql,threadtest4.c,check_oom,69,74
0,threadtest4.c,run_sql,threadtest4.c,WorkerInfo::db,50,
0,threadtest4.c,run_sql,autoconf/README.txt,rc,9,
0,threadtest4.c,run_sql,main.c,sqlite3_errmsg,2574,2595
0,threadtest4.c,run_sql,main.c,sqlite3_extended_errcode,2666,2674
0,threadtest4.c,run_sql,vdbeapi.c,sqlite3_finalize,99,116
0,threadtest4.c,run_sql,malloc.c,sqlite3_free,379,392
0,threadtest4.c,run_sql,prepare.c,sqlite3_prepare_v2,918,935
0,threadtest4.c,run_sql,vdbeapi.c,sqlite3_reset,126,142
0,threadtest4.c,run_sql,vdbeapi.c,sqlite3_step,783,830
0,threadtest4.c,run_sql,sqlite3ext.h,sqlite3_vmprintf,509,
0,threadtest4.c,run_sql,threadtest4.c,WorkerInfo::tid,46,
0,threadtest4.c,run_sql,threadtest4.c,worker_trace,89,99
0,threadtest4.c,worker_open_connection,threadtest4.c,check_oom,69,74
0,threadtest4.c,worker_open_connection,threadtest4.c,WorkerInfo::db,50,
0,threadtest4.c,worker_open_connection,autoconf/README.txt,rc,9,
0,threadtest4.c,worker_open_connection,threadtest4.c,run_sql,127,167
0,threadtest4.c,worker_open_connection,main.c,sqlite3_busy_timeout,1776,1788
0,threadtest4.c,worker_open_connection,malloc.c,sqlite3_free,379,392
0,threadtest4.c,worker_open_connection,sqlite3ext.h,sqlite3_mprintf,460,
0,threadtest4.c,worker_open_connection,main.c,sqlite3_open_v2,3501,3508
0,threadtest4.c,worker_open_connection,threadtest4.c,WorkerInfo::tid,46,
0,threadtest4.c,worker_open_connection,threadtest4.c,worker_trace,89,99
0,threadtest4.c,worker_open_connection,optfuzz-db01.txt,x,17,
0,threadtest4.c,worker_close_connection,threadtest4.c,WorkerInfo::db,50,
0,threadtest4.c,worker_close_connection,main.c,sqlite3_close,1288,1288
0,threadtest4.c,worker_close_connection,threadtest4.c,worker_trace,89,99
0,threadtest4.c,worker_delete_all_content,threadtest4.c,WorkerInfo::nTest,52,
0,threadtest4.c,worker_delete_all_content,threadtest4.c,WorkerInfo::pWrMutex,55,
0,threadtest4.c,worker_delete_all_content,threadtest4.c,run_sql,127,167
0,threadtest4.c,worker_delete_all_content,threadtest4.c,WorkerInfo::tid,46,
0,threadtest4.c,worker_add_content,threadtest4.c,WorkerInfo::nTest,52,
0,threadtest4.c,worker_add_content,threadtest4.c,WorkerInfo::pWrMutex,55,
0,threadtest4.c,worker_add_content,threadtest4.c,run_sql,127,167
0,threadtest4.c,worker_add_content,threadtest4.c,WorkerInfo::tid,46,
0,threadtest4.c,worker_error,threadtest4.c,WorkerInfo::nErr,51,
0,threadtest4.c,worker_error,malloc.c,sqlite3_free,379,392
0,threadtest4.c,worker_error,sqlite3ext.h,sqlite3_vmprintf,509,
0,threadtest4.c,worker_error,threadtest4.c,WorkerInfo::zMsg,53,
0,threadtest4.c,worker_thread,threadtest4.c,WorkerInfo::db,50,
0,threadtest4.c,worker_thread,threadtest4.c,WorkerInfo::nErr,51,
0,threadtest4.c,worker_thread,threadtest4.c,WorkerInfo::nTest,52,
0,threadtest4.c,worker_thread,threadtest4.c,WorkerInfo::nWorker,47,
0,threadtest4.c,worker_thread,threadtest4.c,prep_sql,104,122
0,threadtest4.c,worker_thread,threadtest4.c,WorkerInfo::pWrMutex,55,
0,threadtest4.c,worker_thread,autoconf/README.txt,rc,9,
0,threadtest4.c,worker_thread,threadtest4.c,run_sql,127,167
0,threadtest4.c,worker_thread,vdbeapi.c,sqlite3_column_int,1238,1242
0,threadtest4.c,worker_thread,main.c,sqlite3_db_release_memory,861,879
0,threadtest4.c,worker_thread,vdbeapi.c,sqlite3_finalize,99,116
0,threadtest4.c,worker_thread,vdbeapi.c,sqlite3_sql,1851,1854
0,threadtest4.c,worker_thread,vdbeapi.c,sqlite3_step,783,830
0,threadtest4.c,worker_thread,threadtest4.c,WorkerInfo::tid,46,
0,threadtest4.c,worker_thread,threadtest4.c,worker_add_content,251,267
0,threadtest4.c,worker_thread,threadtest4.c,worker_close_connection,208,214
0,threadtest4.c,worker_thread,threadtest4.c,worker_delete_all_content,222,246
0,threadtest4.c,worker_thread,threadtest4.c,worker_error,272,279
0,threadtest4.c,worker_thread,threadtest4.c,worker_open_connection,174,203
0,threadtest4.c,worker_thread,threadtest4.c,worker_trace,89,99
0,threadtest4.c,main,threadtest4.c,WorkerInfo::db,50,
0,threadtest4.c,main,showjournal.c,db,14,
0,threadtest4.c,main,threadtest4.c,WorkerInfo::mainDb,49,
0,threadtest4.c,main,threadtest4.c,WorkerInfo::nErr,51,
0,threadtest4.c,main,threadtest4.c,WorkerInfo::nTest,52,
0,threadtest4.c,main,threadtest4.c,WorkerInfo::nWorker,47,
0,threadtest4.c,main,threadtest4.c,WorkerInfo::pWrMutex,55,
0,threadtest4.c,main,autoconf/README.txt,rc,9,
0,threadtest4.c,main,threadtest4.c,run_sql,127,167
0,threadtest4.c,main,threadtest4.c,safe_malloc,80,84
0,threadtest4.c,main,main.c,sqlite3_close,1288,1288
0,threadtest4.c,main,main.c,sqlite3_config,429,734
0,threadtest4.c,main,btree.c,sqlite3_enable_shared_cache,89,92
0,threadtest4.c,main,malloc.c,sqlite3_free,379,392
0,threadtest4.c,main,main.c,sqlite3_initialize,200,365
